node,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
G06F17/50,0.019522776572668113,0.0045644036121278994,0.06983658377438301,0.000947856670216522,19,0.33548539226836704
E21B43/00,0.06326825741142444,0.03799912137224855,0.16046421411006623,0.0047295094373682985,20,0.37457007827256006
G01V99/00,0.032176428054953,0.0055429989362188225,0.08711673065661533,0.002505179000935832,19,0.32615524627759007
G01V1/28,0.022415039768618944,0.002511817430076156,0.0717934437704575,0.00221664856899523,19,0.32113681896493446
C10G45/68,0.005061460592913955,8.107065139093857e-05,0.004876016399912384,0.0001970321107604493,11,0.28252819371826116
C07C2/76,0.046999276934201015,0.015586800607615907,0.043823858330523505,0.0022798424694539967,20,0.3229899363465026
C07C7/11,0.014461315979754157,0.0020489812493353324,0.016897489735128016,0.0005498255506494273,18,0.30419939039551414
B01D3/38,0.004699927693420101,0.0002125063137050535,0.00979054183016813,0.0001306710127589855,11,0.29420598072417664
G01N33/24,0.04844540853217643,0.019222829687990568,0.08237391870763135,0.004381179033631639,19,0.330532581484644
E21B49/00,0.06254519161243673,0.020636677099402236,0.15178413516043726,0.005682069459610593,20,0.3399307473626063
E21B43/24,0.03759942154736081,0.013809387368565336,0.0931260284948656,0.00236378240920276,19,0.35817310422368853
E21B43/16,0.04844540853217643,0.03228370475151598,0.12556066563950358,0.0038009921685495255,19,0.3816516759092023
E21B47/06,0.04808387563268257,0.009093406192703938,0.12476055723049473,0.0031200245876404228,19,0.33530269089749254
E21B49/02,0.016268980477223426,0.0013311580555832696,0.05841606485657698,0.001158020021585329,19,0.32155611237003295
E21B43/26,0.13051337671728128,0.14506027314387002,0.2586400908359071,0.012640669473053012,20,0.4143334900138093
C10L1/04,0.04808387563268257,0.03557451522665508,0.060359006020339376,0.0026869623260480625,20,0.36286993732755013
E21B43/267,0.07266811279826464,0.03159800532407051,0.17566437102655175,0.0056162520789388775,20,0.37645953296271517
C07C29/00,0.007953723788864787,0.0036575325903235533,0.022856103046765296,0.0003503931867423183,15,0.3301780754313021
E21B43/34,0.025307302964569775,0.009362864908459483,0.0701892819497981,0.0010802560712676779,19,0.3668153507062976
C07C1/24,0.030730296456977585,0.015537712446168776,0.055382353320199036,0.0008989586637348367,20,0.3486407509402722
C07C41/09,0.011207519884309472,0.003450033941735466,0.02503160189805905,0.0007473605769618325,17,0.3339840337187527
E21B43/40,0.02964569775849602,0.012589398552452042,0.09088348675954971,0.0012432224606149895,19,0.3754838031166462
B01J19/08,0.02964569775849602,0.009447697210372183,0.025288719061340437,0.0016621919228989336,20,0.3299568950485105
C01B21/06,0.0025307302964569776,9.684187857269144e-05,0.0019589752594454434,0.0001367023223479615,5,0.2572650438360057
C07C253/24,0.0018076644974692696,0.0,0.001626571051423364,0.00010730085982668411,5,0.2565949431800461
C07C209/02,0.0018076644974692696,0.0,0.001626571051423364,0.00010730085982668411,5,0.2565949431800461
C01C1/04,0.004699927693420101,0.0001627979040046818,0.00477447649440413,0.00022611969119606332,10,0.2883163503444255
G01V9/00,0.03506869125090383,0.0083413079907449,0.08582451080293295,0.003267943260526652,20,0.32947133975144915
C07C15/04,0.004338394793926247,5.600774949960346e-05,0.005321896843720128,0.00021300836309822563,10,0.2743759207488951
C07C15/06,0.0021691973969631237,9.825701396757196e-07,0.002624708496290338,0.00010184945602001837,6,0.26992528108747066
C07C15/08,0.006507592190889371,0.0007030766608980383,0.006286181252182315,0.00026945881581938176,12,0.2762843016201573
C10G1/00,0.032899493853940705,0.018314778976520996,0.030272349806629767,0.0021038678789249863,20,0.3431036869102929
C01B3/34,0.024945770065075923,0.012187355552189796,0.035120677318346144,0.0012656860556153119,19,0.3521805040243218
C07C29/151,0.02096890817064353,0.008178109855622942,0.03587099301816579,0.001184100679446784,19,0.35400291284204144
C07C29/154,0.005422993492407809,0.0012526327646151887,0.020063490892231257,0.00016693397048043836,14,0.32933916349854003
C09K8/594,0.009399855386840203,0.00048237536485668523,0.044833093940095554,0.0003214463794102792,19,0.3330356003572796
C10L1/02,0.032899493853940705,0.019807619841102922,0.04511385626489431,0.002312319415186982,20,0.36132603647917877
C10G2/00,0.03434562545191612,0.02602651074356956,0.06105469022261861,0.0014345434542283079,20,0.37343415688280246
F25J1/00,0.014461315979754157,0.007093679789716471,0.024485528506728783,0.0012295628379850848,16,0.328460691470003
C10L3/00,0.014461315979754157,0.0021152643531185482,0.015751977121510673,0.000516726838739639,18,0.3111165063974333
C10L3/10,0.04483007953723789,0.03940134499922765,0.04398625963819772,0.003411026785638232,18,0.3673625096423154
C07C5/327,0.016268980477223426,0.0004416129786147126,0.023170896416864314,0.0005540538849941006,20,0.2985933880506889
C07C7/04,0.010845986984815618,0.00028608736264913503,0.013413519288511288,0.0004498194428387955,18,0.28613898741048943
E21B43/25,0.030730296456977585,0.0041559101502736725,0.10100745382456068,0.0016463276062691989,19,0.33603469295157357
C07C5/333,0.05061460592913955,0.014265711103689514,0.06297658358545678,0.00294046604479346,20,0.324436604484532
C07C2/06,0.012292118582791034,0.0011798797048969707,0.015612702172151823,0.00031558803337585086,18,0.3046886384562764
C10G5/00,0.014461315979754157,0.001265033910956641,0.016512420431508325,0.0009035751189940658,20,0.3065851194624776
C07C11/02,0.013015184381778741,0.0010659432420281542,0.014329511374588426,0.0005456168806068542,18,0.29640128350488415
G01V3/38,0.016992046276211134,0.0027312602032153383,0.039915158021261166,0.0011508908250243328,15,0.3052172840057111
G01V11/00,0.02928416485900217,0.0030450798268916333,0.08412029521135257,0.0016510328989753939,19,0.3241377026378103
G01V3/30,0.01373825018076645,0.0024539489078312256,0.04109113011011193,0.0007745042953833366,15,0.3190566478354816
G01F1/74,0.0039768618944323935,7.355761538112166e-06,0.011818790057869673,0.00013845881467782983,8,0.2562745332614029
C07C2/86,0.015184381778741865,0.00048294733366615266,0.020885301096020093,0.001025780028268052,20,0.28754212079884206
C07C51/363,0.00036153289949385393,0.0,0.0009201609531086817,5.9894893455777454e-05,1,0.2406486480986987
F25J3/08,0.0021691973969631237,7.98444590837533e-05,0.0019268713173864478,0.00013288929265816557,4,0.27721727427308446
C10G69/06,0.018799710773680405,0.0019860259373100713,0.014100521284688961,0.001593667900241962,18,0.29921009168291607
C10G9/36,0.022415039768618944,0.006549285512299884,0.026063755451393937,0.0015748057493993617,18,0.3381571144641058
