node,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
B01F5/12,0.0005186721991701245,0.0,0.0013642628858784973,3.9357027268741135e-05,3,0.25956173269603916
F02B53/02,0.00017289073305670817,0.0,1.3245143175192587e-81,4.82829493770398e-05,1,0.0004802520362686338
C12N15/56,0.0012102351313969572,0.0,0.005381508555375878,4.22765664166429e-05,7,0.30097933329926413
C01F11/30,0.004322268326417704,0.0001146363172585217,0.006892558106371506,0.00019967919992774425,15,0.29310794539938284
C01B5/00,0.0008644536652835409,0.0,0.0062294399988397624,3.69503940646402e-05,5,0.30056401504477154
C04B35/524,0.0008644536652835409,0.0,0.00031049957921364937,5.276732362578396e-05,5,0.23678046142197998
C04B35/589,0.0008644536652835409,0.0,0.00031049957921364937,5.276732362578396e-05,5,0.23678046142197998
F02M47/02,0.0015560165975103736,0.0,6.540053881137276e-06,0.0001399202068479317,9,0.18158690067658312
F02M63/00,0.0015560165975103736,0.0,6.540053881137276e-06,0.0001399202068479317,9,0.18158690067658312
G01N29/036,0.0,0.0,2.8693712372170918e-130,2.6374785704866168e-05,0,0.0
C02F9/14,0.006396957123098203,0.0002899307954220079,0.01644266481243628,0.00024211446394530587,23,0.31213713412873845
B01D53/72,0.0027662517289073307,0.0,0.010926310670751537,5.9336258935609244e-05,16,0.2604523526262673
C25B1/06,0.00034578146611341634,0.0,0.0002994327357169772,3.364636299648926e-05,2,0.22263803229785137
C12P13/02,0.0013831258644536654,0.0,0.0007784904671540523,0.00011231700969443464,8,0.24451173814077073
C07C51/08,0.0013831258644536654,0.0,0.0007784904671540523,0.00011231700969443464,8,0.24451173814077073
C07C231/06,0.0013831258644536654,0.0,0.0007784904671540523,0.00011231700969443464,8,0.24451173814077073
C07C233/09,0.004322268326417704,0.0001555476553633068,0.008245663578824159,0.00018749311409583752,19,0.28100746033016893
C08F20/06,0.002074688796680498,2.2010793297004358e-05,0.0009762752263824324,0.00012096236612711682,9,0.24928103710833713
C08F20/56,0.004322268326417704,0.0001555476553633068,0.008245663578824157,0.00018749311409583752,19,0.28100746033016893
B01J31/28,0.0008644536652835409,7.024055939909059e-05,0.002018119354586491,7.25537736814603e-05,3,0.25398230685760464
